kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
8150320,K00904.04,2,CANDIDATE,1.0,4.617490562,18.39992,1.62,0.11,-0.05,0.023024,0.002805,-0.001614,0.669231239723,0.0172476540153,0.016755359751899998,4454.00045922,1.686321735793969,0.20999015796840387,-0.12552572664365344,720,8150320,4.617,1.0,0.9965853933382484,0.007544062265772503,0.9999739552498493,1.0,0.0
8150320,K00904.05,4,CANDIDATE,0.996,10.19849255,14.958939,1.75,0.11,-0.06,0.024778,0.005158,-0.002447,0.669231239723,0.0172476540153,0.016755359751899998,4454.00045922,1.8147880459304624,0.3806660275814754,-0.18489275078928266,721,8150320,10.198,1.0,0.9954683718104316,0.018168534301877638,0.9999157616696045,1.0,0.0
6307521,K01126.02,2,FALSE POSITIVE,0.0,475.91706,10.978225,28.22,3.96,-3.96,0.257403,74.69797,-2.64795,0.875376479443,0.0257312570811,0.0247916456622,5333.67790573,24.659935324268954,7156.276805257766,-253.68205964485247,1755,6307521,475.917,1.0,0.9961733988453663,0.9828969938814671,0.7792433405929551,1.0,0.0
6307521,K01126.01,1,FALSE POSITIVE,0.0,29.7452499,34.874846999999995,3.6,0.51,-0.5,0.03286,0.00047,-0.00064,0.875376479443,0.0257312570811,0.0247916456622,5333.67790573,3.1480809266227583,0.10290977977194515,-0.10820530375679825,1754,6307521,29.745,1.0,0.9967573734906163,0.00036273419168629235,0.9999988195338765,1.0,0.0
6362874,K01128.01,1,CANDIDATE,1.0,0.974868896,24.318182,1.16,0.12,-0.06,0.012716,0.000388,-0.000161,0.8431052742540001,0.0166470705498,0.0160306121563,5264.47573613,1.1733181290145709,0.04264313807004931,-0.026802805947758867,1793,6362874,0.975,0.00027,0.9967522217473131,0.00188887058281891,0.9999938337310686,0.00027,0.9997238353959612
6272413,K01129.01,1,CANDIDATE,1.0,4.89721006,13.62336,1.48,0.18,-0.18,0.015988,0.00521,-0.001186,0.790791120167,0.020472090887900002,0.0201753064178,5039.14193649,1.3836918380655845,0.45232346855335864,-0.10854416759066234,1794,6272413,4.897,0.0028,0.9937973058903095,0.021459931791226135,0.9998631224342791,0.0028,0.9970635056914631
3660924,K01214.01,1,CANDIDATE,1.0,4.24153629,14.714512,1.44,0.39,-0.28,0.012577,0.000571,-0.000505,1.20164145677,0.0588320752752,0.0543467004605,5719.72014007,1.6539996742810341,0.11043774842294492,-0.1000324220354985,1523,3660924,4.242,0.001,0.9952047020959013,0.016695262856561317,0.999918189640142,0.001,0.9989182714505018
10538176,K01301.01,1,CANDIDATE,1.0,12.69905011,25.154327,2.62,0.22,-0.17,0.027241,0.00624,-0.001791,0.772500095058,0.0316312873521,0.028335853654900007,5448.14220653,2.3030588912263625,0.5359158178098463,-0.1733895164601029,1356,10538176,12.699,0.00075,0.9967544886728796,0.0020687479430944043,0.9999932500293439,0.00075,0.9992432550918219
10538176,K01301.02,2,CANDIDATE,1.0,37.5142128,24.432262,2.68,0.22,-0.18,0.027815,0.0006490000000000001,-0.001083,0.772500095058,0.0316312873521,0.028335853654900007,5448.14220653,2.3515870584582528,0.11082549150119184,-0.12579283422525814,1357,10538176,37.514,0.00013,0.9967536219805566,0.0043361793939962635,0.9999858157694541,0.00013,0.9998558176134041
10724369,K01302.01,1,CANDIDATE,1.0,55.6391882,38.47574,3.13,0.97,-0.32,0.029803,0.002837,-0.003148,1.01154627604,0.030802027978400006,0.0292199001536,5635.76111381,3.2993561188987157,0.329749149649355,-0.3612979500254007,1358,10724369,55.639,0.0012,0.996757380523961,0.0003013424342821473,0.9999990193868562,0.0012,0.998799020563592
10744335,K01304.01,1,CANDIDATE,0.9840000000000001,4.59726613,14.917146,1.69,0.53,-0.17,0.016166999999999997,0.000745,-0.000763,0.9717248111650001,0.0557038254015,0.05068249198580002,5816.99728707,1.719317904114985,0.1264561201095476,-0.12093708791543065,1360,10744335,4.597,0.00016,0.9953846147380336,0.016109516258519186,0.9999240805986983,0.00016,0.9997640927458025
10730034,K01305.01,1,CANDIDATE,1.0,2.633852528,20.749485,1.38,0.07,-0.12,0.014432,0.0006349999999999999,-0.000588,0.8628094454799999,0.024135499309400003,0.0227070794501,5248.96838501,1.3627772241651983,0.0710534901689912,-0.06609949521633543,1361,10730034,2.634,1.1e-05,0.9967144747751361,0.004303330010928385,0.9999857533866404,1.1e-05,0.9999747535433532
10730034,K01305.02,2,CANDIDATE,0.978,6.18670882,11.189779,1.21,0.06,-0.1,0.01265,0.000839,-0.0004730000000000001,0.8628094454799999,0.024135499309400003,0.0227070794501,5248.96838501,1.194507475449678,0.08598284240780962,-0.05461820678836402,1362,10730034,6.187,0.00028,0.9843407211119204,0.037209994553915965,0.9993851710052033,0.00028,0.9991053431573219
10973814,K01307.02,2,CANDIDATE,1.0,20.34237838,23.735342000000006,2.88,0.44,-0.36,0.024633,0.005401,-0.003071,0.9192380181569999,0.024195802809,0.0236560757093,5707.75233006,2.4781565620198114,0.547258733615926,-0.31546562848943194,1401,10973814,20.342,0.11,0.9967509774453467,0.0033807719626423997,0.9999889426088667,0.11,0.8899901589218914
10973814,K01307.01,1,CANDIDATE,0.9990000000000001,44.8520997,27.30246,3.35,0.51,-0.42,0.028610000000000007,0.002579,-0.0033490000000000004,0.9192380181569999,0.024195802809,0.0236560757093,5707.75233006,2.8782551552546107,0.2702900994073367,-0.34496577099009196,1400,10973814,44.852,0.049,0.996756736198055,0.0027406364171528048,0.9999910579643471,0.049,0.9509914961240941
10964440,K01310.01,1,CANDIDATE,1.0,19.12947603,27.225363,4.23,0.62,-1.06,0.022649,0.001965,-0.0033350000000000003,1.06967633763,0.26857861868,0.17507623332199998,5739.92968385,2.6514587579272724,0.7043617351253805,-0.5837443376336859,1404,10964440,19.129,0.0086,0.9967565766764231,0.0015249375875153984,0.9999950303091623,0.0086,0.9913950730485034
10964440,K01310.02,2,CANDIDATE,0.9129999999999999,144.68891499999995,8.049244,3.33,0.48,-0.83,0.017821,0.001605,-0.000775,1.06967633763,0.26857861868,0.17507623332199998,5739.92968385,2.0862575179929324,0.5565046189080858,-0.3533099299278847,1405,10964440,144.689,0.0038,0.9658201953419724,0.6595197694204942,0.9314497233315797,0.0038,0.9279102143829197
4164994,K01320.01,1,CANDIDATE,1.0,10.50682978,336.95108,9.01,1.2,-0.7,0.105491,0.003215,-0.001652,0.8198335734029999,0.0307440310245,0.028129746175,5043.66734122,9.465085997873793,0.45737955384864937,-0.3569881252287988,1449,4164994,10.507,0.0031,0.9967573812863785,2.731308297074139e-33,1.0,0.0031,0.9969
4072526,K01329.01,1,CANDIDATE,0.995,33.1996355,30.042027,2.85,0.15,-0.25,0.029607,0.001337,-0.000679,0.7601604282209999,0.017975228611700002,0.0170887445428,5276.10404448,2.4631060846187616,0.1255563217945903,-0.07910091781044949,1492,4072526,33.2,0.00018,0.9967572451163333,0.0011410208178692976,0.99999628367137,0.00018,0.9998162843403091
4150539,K01330.01,1,FALSE POSITIVE,0.0,8.65306587,33.64578,19.78,1.43,-1.74,0.261014,44.23445,-0.08348799999999999,0.6670558779770001,0.0153736633861,0.0153558215827,4533.95321742,19.055022823650997,3229.284491007924,-6.110708602653905,1493,4150539,8.653,1.0,0.996757362550254,0.00028977047603605694,0.9999990570494024,1.0,0.0
4150539,K01330.02,3,FALSE POSITIVE,0.0,94.219289,14.341499,2.15,0.15,-0.19,0.028332,0.001175,-0.000742,0.6670558779770001,0.0153736633861,0.0153558215827,4533.95321742,2.0683446353056922,0.09813499983143358,-0.07212036575131581,1494,4150539,94.219,0.49,0.9957050185784814,0.13222860268249387,0.9993427196166671,0.49,0.5096647870045002
4150624,K01334.02,3,FALSE POSITIVE,0.0,94.225938,15.880621,1.93,0.45,-0.14,0.020742,0.000794,-0.000728,0.9295118906540001,0.0363017523853,0.0344112930067,5387.88874401,2.110031969218337,0.11539018910684604,-0.10764062032698252,1534,4150624,94.226,0.064,0.9963370833902364,0.09798062711767523,0.9996006579101497,0.064,0.9356262158039002
4150624,K01334.01,1,FALSE POSITIVE,0.0,8.6531216,28.871054,22.58,5.25,-1.64,0.2427,36.03447,-0.627551,0.9295118906540001,0.0363017523853,0.0344112930067,5387.88874401,24.6892661715018,3665.69695903302,-63.84574219807781,1500,4150624,8.653,1.0,0.9967570576540087,0.0008299408329580288,0.9999972975502395,1.0,0.0
4077526,K01336.01,1,CANDIDATE,1.0,10.21864532,22.117716,2.33,0.75,-0.33,0.019663,0.000404,-0.000743,0.9817918888580001,0.0312614260154,0.029573521209800002,5747.39485242,2.1127722045077326,0.0800628640544173,-0.10209673384810766,1536,4077526,10.219,0.011,0.9967393697693162,0.00380549945658264,0.999987503526789,0.011,0.9889876409879943
4077526,K01336.02,2,CANDIDATE,1.0,15.573637,18.62881,2.94,0.95,-0.41,0.02484,2.1e-05,-0.00466,0.9817918888580001,0.0312614260154,0.029573521209800002,5747.39485242,2.6690363403332187,0.08501525375284366,-0.5071262862111904,1537,4077526,15.574,0.032,0.9966181201148682,0.009262695121636055,0.9999682745162379,0.032,0.9679692897317183
4077526,K01336.03,3,CANDIDATE,1.0,40.1015561,14.215785999999998,2.92,0.95,-0.4,0.024714,0.0035090000000000004,-0.003287,0.9817918888580001,0.0312614260154,0.029573521209800002,5747.39485242,2.6554977502010937,0.38640369582091316,-0.3621298983477711,1538,4077526,40.102,0.054,0.9951192213206126,0.04214483987673598,0.99978419645983,0.054,0.9457958498509991
4077526,K01336.04,4,CANDIDATE,1.0,4.45814897,11.357054,1.61,0.52,-0.22,0.013643,0.003627,-0.001228,0.9817918888580001,0.0312614260154,0.029573521209800002,5747.39485242,1.4659284537506483,0.39250330422305396,-0.13914008226691787,1539,4077526,4.458,0.00066,0.985375397589037,0.034532440315404214,0.9994691498586706,0.00066,0.9988095002197639
10271806,K00733.01,1,CANDIDATE,1.0,5.924993927,58.546432,3.15,0.21,-0.14,0.042444,0.003876,-0.00562,0.7183832741680001,0.0206386080852,0.0188504437637,5047.6004385,3.336998210654549,0.3194602300777425,-0.45044393341777506,1139,10271806,5.925,6.2e-06,0.9967573812863718,1.121593167270731e-06,0.9999999963512655,6.2e-06,0.9999937963512882
10271806,K00733.02,2,CANDIDATE,1.0,11.34934848,36.493874,2.39,0.17,-0.1,0.03229,0.000367,-0.001288,0.7183832741680001,0.0206386080852,0.0188504437637,5047.6004385,2.5386785463678105,0.07843447201211735,-0.12121055519196425,1140,10271806,11.349,2.8e-06,0.9967573779241296,0.00016477511184010037,0.9999994638700637,2.8e-06,0.9999966638715648
10271806,K00733.03,3,CANDIDATE,1.0,3.13295351,20.515207,1.39,0.09,-0.06,0.018691,0.000842,-0.000492,0.7183832741680001,0.0206386080852,0.0188504437637,5047.6004385,1.4695088482552108,0.07851537087800897,-0.05461818259479744,1141,10271806,3.133,2.9e-05,0.9967082045907769,0.00458362048171454,0.9999847921202243,2.9e-05,0.9999557925612529
10271806,K00733.04,4,CANDIDATE,1.0,18.64349986,14.95795,2.14,0.14,-0.09,0.028845,0.005347,-0.003312,0.7183832741680001,0.0206386080852,0.0188504437637,5047.6004385,2.267828512541948,0.4254064062397786,-0.2671066002146434,1142,10271806,18.643,0.0015,0.9955395243800178,0.02207204948943424,0.9998988750161364,0.0015,0.9983990267036122
10358759,K00738.02,2,CANDIDATE,1.0,13.28689997,28.055307,2.78,0.22,-0.13,0.029278,0.000786,-0.000482,0.7432165332189999,0.025049609487700002,0.023828083453000002,5624.78821231,2.381443181942785,0.10261489744587003,-0.0858284223735123,1183,10358759,13.287,0.00045,0.9967568710580575,0.0011074711646736812,0.9999963926470197,0.00045,0.9995463942703285
10358759,K00738.01,1,CANDIDATE,1.0,10.3392408,38.329365,2.98,0.23,-0.15,0.031329,0.0008029999999999999,-0.000429,0.7432165332189999,0.025049609487700002,0.023828083453000002,5624.78821231,2.548269466735621,0.10790168455184947,-0.08883929535168496,1182,10358759,10.339,0.00072,0.9967573801541203,0.00010735940263678566,0.9999996507042584,0.00072,0.9992796509557513
10386984,K00739.01,1,CANDIDATE,0.9990000000000001,1.287076693,50.901573,1.39,0.08,-0.12,0.024255,0.000778,-0.000257,0.658428608827,0.0211203391728,0.023610658524899998,4199.37596965,1.7478068109062257,0.07928548407253215,-0.0653536068906559,1184,10386984,1.287,4.7e-06,0.9967573812857138,5.427212756641802e-06,0.999999982344272,4.7e-06,0.999995282344355
10395381,K00740.01,1,CANDIDATE,1.0,17.671771399999994,30.951159000000004,2.44,0.27,-0.17,0.032562,0.001883,-0.005142,0.775427931752,0.018639558189400003,0.0179883159275,4848.48363373,2.7633504651785628,0.17305521794025175,-0.4410554665187391,1185,10395381,17.672,8.7e-06,0.996757293313238,0.0006486010194730012,0.999997888565336,8.7e-06,0.9999891885837056
10601284,K00749.01,1,CANDIDATE,1.0,5.349553819,48.504196,2.55,0.16,-0.24,0.025706,0.0008449999999999999,-0.000453,0.8782466121729999,0.0314797793064,0.0292605168765,5388.8258918,2.47078207539793,0.12016573550306935,-0.09312480880486954,1229,10601284,5.35,1.2e-05,0.9967573812836752,1.0130017150682206e-05,0.9999999670450236,1.2e-05,0.999987967045419
10601284,K00749.02,2,CANDIDATE,0.98,3.94105221,22.749151,1.7,0.11,-0.16,0.017105000000000002,0.0007030000000000001,-0.000557,0.8782466121729999,0.0314797793064,0.0292605168765,5388.8258918,1.6440802691854663,0.0896577181203312,-0.07659380134584011,1230,10601284,3.941,2.6e-06,0.9967444851289027,0.0028595406798741997,0.9999906335335244,2.6e-06,0.9999880335578772
10601284,K00749.03,3,CANDIDATE,0.971,8.10904807,9.776852,1.3,0.09,-0.12,0.013127000000000002,0.0008699999999999999,-0.000503,0.8782466121729999,0.0314797793064,0.0292605168765,5388.8258918,1.2617270794269289,0.0950679493983805,-0.06406651334380438,1231,10601284,8.109,0.0014,0.9687324125458199,0.05231105271997371,0.9982183672524565,0.0014,0.9968208615383031
10662202,K00750.01,1,CANDIDATE,1.0,21.67699193,24.54073,2.95,0.12,-0.23,0.032666,2.1e-05,-0.005743,0.896512169407,0.027800080528700002,0.0261188004803,5048.33268007,3.2050558554670894,0.09940741425818264,-0.5711642642619867,1232,10662202,21.677,4.4e-05,0.9967534568038993,0.0029222364107857495,0.9999904540368847,4.4e-05,0.999946454456907
10662202,K00750.02,2,CANDIDATE,0.915,5.04413987,8.172602000000001,1.18,0.04,-0.1,0.012998,4e-06,-0.001851,0.896512169407,0.027800080528700002,0.0261188004803,5048.33268007,1.2753112107194398,0.03954826428943585,-0.18537426484833222,1266,10662202,5.044,0.42,0.9255481290235789,0.06815283793158428,0.9941167694625176,0.42,0.5765877262882603
10662202,K00750.03,3,CANDIDATE,0.929,14.516741,7.5396094,1.45,0.06,-0.11,0.016064,0.003089,-0.002879,0.896512169407,0.027800080528700002,0.0261188004803,5048.33268007,1.5761347352667394,0.30699564967741394,-0.2861837438235985,1267,10662202,14.517,0.0095,0.9018442082865094,0.09502375853443844,0.988571757784722,0.0095,0.9791803260857671
10910878,K00757.01,1,CANDIDATE,1.0,16.06864674,137.44981,5.76,0.22,-0.49,0.062161,0.000913,-0.0004280000000000001,0.736025453752,0.0234118703933,0.023588988188099996,4851.24138516,5.007192427806874,0.17543108754073158,-0.16413786307571157,1310,10910878,16.069,2.4e-05,0.9967573812863785,3.958372577048218e-14,0.9999999999999999,2.4e-05,0.9999759999999999
10910878,K00757.02,2,CANDIDATE,0.992,41.19725502,37.877567,3.86,0.15,-0.33,0.041693,0.00118,-0.0006129999999999999,0.736025453752,0.0234118703933,0.023588988188099996,4851.24138516,3.3584542380681133,0.14299250213262443,-0.11842147105885166,1311,10910878,41.197,0.00075,0.9967573800844677,0.00024489223036294457,0.9999992031291125,0.00075,0.9992492037267656
10910878,K00757.03,3,CANDIDATE,1.0,6.2529622489999985,35.96252,2.65,0.1,-0.23,0.028604,0.001027,-0.000484,0.736025453752,0.0234118703933,0.023588988188099996,4851.24138516,2.3041092036001323,0.11052241161500341,-0.08350475391725423,1312,10910878,6.253,0.00041,0.9967573765068442,0.00016434703211752746,0.9999994652629041,0.00041,0.9995894654821462
10987985,K00758.01,1,CANDIDATE,1.0,16.01308419,31.066507,3.1,0.34,-0.31,0.034369,0.003169,-0.004367,0.7173707552099999,0.0185363045438,0.0195243592929,4821.73593841,2.698323524962205,0.2583841919371727,-0.3506319357756732,1313,10987985,16.013,7.4e-05,0.9967572982329632,0.0006081650203014862,0.9999980202824899,7.4e-05,0.999924020428989
11018648,K00759.01,1,CANDIDATE,1.0,32.62876672,61.372303,3.36,0.76,-0.33,0.03852,0.000971,-0.000365,0.787115894297,0.021666303845599998,0.020399871176400002,5270.54241499,3.3182447529506245,0.12385184127975793,-0.09156733795902591,1314,11018648,32.629,2.9e-06,0.9967573812863774,1.1265791333748506e-06,0.9999999963350452,2.9e-06,0.9999970963350558
11018648,K00759.02,2,CANDIDATE,0.978,91.7732862,14.678595,2.12,0.48,-0.21,0.02432,0.007051000000000002,-0.001216,0.787115894297,0.021666303845599998,0.020399871176400002,5270.54241499,2.0950081098587536,0.6101286947369804,-0.1179864097046837,1315,11018648,91.773,0.03,0.9958821762610419,0.11785668097819085,0.9994475730587151,0.03,0.9694641458669536
11138155,K00760.01,1,CANDIDATE,1.0,4.959319244,670.4895,12.21,1.96,-1.46,0.103379,0.001245,-7.4e-05,1.0348036967299998,0.0432401130241,0.0403495317315,5853.3654582,11.707758459934114,0.5091313008934045,-0.4565911076080731,1316,11138155,4.959,0.071,0.9967573812863785,2.753456785211064e-65,1.0,0.071,0.929
5481416,K00836.01,1,FALSE POSITIVE,0.0,2.384052875,44.634888,17.06,1.32,-1.6,0.222925,5.665153,-0.106073,0.7091598294410001,0.022526537811,0.0229300059352,4774.71451244,17.30160361003783,439.68288961282394,-8.25149901814939,1008,5481416,2.384,1.0,0.9967573812586219,2.2175181569274973e-05,0.9999999278588197,1.0,0.0
5531576,K00837.01,1,CANDIDATE,1.0,7.953547,31.887648,2.25,0.07,-0.14,0.026448000000000003,0.000736,-0.000874,0.780937299507,0.0200991438078,0.0181968678595,4768.75845374,2.2604372641036594,0.0856825587593868,-0.09140074618906766,1009,5531576,7.954,9.3e-05,0.9967573275378088,0.000419969174188245,0.9999986331731885,9.3e-05,0.9999056333003034
5531576,K00837.02,2,CANDIDATE,1.0,4.14451656,18.548983,1.48,0.05,-0.09,0.017440999999999998,0.000954,-0.000583,0.780937299507,0.0200991438078,0.0181968678595,4768.75845374,1.4906339353914064,0.09011065679506246,-0.06073879757231683,1010,5531576,4.145,0.00034,0.996599521458051,0.00722182900239554,0.9999751792816793,0.00034,0.9996351877207236
5651104,K00840.01,1,CANDIDATE,1.0,3.04033046,653.3606599999998,8.99,0.8,-0.99,0.104023,0.00047,-0.001431,1.03948577558,0.0325330046214,0.030699650837400002,5248.50706791,11.833994987922894,0.37421063884896094,-0.3855541707053319,1013,5651104,3.04,0.00019,0.9967573812863785,1.1496437538147505e-63,1.0,0.00019,0.99981
8226994,K00906.01,1,CANDIDATE,1.0,7.15681552,38.487896,2.47,0.1,-0.2,0.026979000000000003,0.004494,-0.00075,0.763442442604,0.0209604057159,0.020614237655700002,5000.07984044,2.254164490400133,0.3805513172026512,-0.08735863129930779,723,8226994,7.157,3.5e-06,0.996757380233779,9.620213949187477e-05,0.9999996870081144,3.5e-06,0.9999961870092098
8226994,K00906.02,2,CANDIDATE,1.0,17.64830851,19.097145,2.43,0.1,-0.19,0.026581,0.005396,-0.001882,0.763442442604,0.0209604057159,0.020614237655700002,5000.07984044,2.220910571901328,0.45495424551399927,-0.16829284093724975,724,8226994,17.648,0.01,0.9966535453915992,0.00877566615158987,0.9999702731521247,0.01,0.9899705704206034
8226994,K00906.03,3,CANDIDATE,0.9570000000000001,4.14810719,10.764539,1.08,0.04,-0.09,0.011755,0.000754,-0.000646,0.763442442604,0.0209604057159,0.020614237655700002,5000.07984044,0.9821603315413305,0.06852704909757813,-0.06013821974587365,725,8226994,4.148,0.00024,0.9805925468668073,0.03888702970563585,0.9991992253951996,0.00024,0.9989594175811047
8242681,K01065.01,1,FALSE POSITIVE,0.008,4.020628573,1090.1306,16.94,5.73,-1.9,0.15019100000000002,0.000727,-0.000875,1.22959915557,0.435127847561,0.252223862025,5812.80125868,20.211145138563523,7.152944699717677,-4.1475213109795686,1478,8242681,4.021,0.078,0.9967573812863785,1.7586073338895632e-105,1.0,0.078,0.922
8222813,K01069.01,1,CANDIDATE,1.0,8.70420525,60.56746,2.86,0.13,-0.24,0.030316000000000006,0.003569,-0.00099,0.866600940159,0.0222133334117,0.0208551556156,5205.78614865,2.875242702722152,0.34642309411796895,-0.11663575442335135,1515,8222813,8.704,1.2e-05,0.9967573812863765,7.667690127655832e-07,0.99999999750557,1.2e-05,0.9999879975056
8222813,K01069.02,2,CANDIDATE,1.0,2.46697039,24.837725,1.56,0.07,-0.13,0.016558,0.003196,-0.000833,0.866600940159,0.0222133334117,0.0208551556156,5205.78614865,1.5704007346507909,0.3057775085421085,-0.0875777213811011,1516,8222813,2.467,0.00014,0.9967536353195454,0.0017447863915056152,0.9999943074067348,0.00014,0.9998543082036978
8435247,K01131.01,1,CANDIDATE,0.9740000000000001,0.696125302,41.593784,28.44,3.25,-2.66,0.386422,0.17588900000000002,-0.083861,1.2100833586,0.0497279659,0.0461273757205,5373.24228531,51.175322480176135,23.388385405214112,-11.276051422872339,1796,8435247,0.696,1.0,0.9967573811140107,4.1672559147891145e-05,0.9999998644265282,1.0,0.0
8374494,K01133.01,1,FALSE POSITIVE,0.0,5.251916208,319.5286,37.15,9.62,-3.84,0.390092,0.140584,-0.097941,0.861204569505,0.036479109508,0.0343474337566,5397.14721735,36.76688401295519,13.341508779335475,-9.346860306712514,1798,8374494,5.252,1.0,0.9967573812863785,1.1249392948224493e-31,1.0,1.0,0.0
10925104,K00156.01,2,CANDIDATE,0.68,8.041347775,59.488434,1.29,0.08,-0.07,0.02196,0.000346,-0.000425,0.725234119618,0.0114317156473,0.0118571751223,4472.54060389,1.74298648365854,0.038846107886560254,-0.044158391865930444,334,10925104,8.041,0.00011,0.9967573812863747,9.576961981888065e-07,0.9999999968844508,0.00011,0.9998899968847935
10925104,K00156.02,3,CANDIDATE,0.992,5.188563677,42.199,1.0,0.07,-0.06,0.017039,0.000381,-0.000301,0.725234119618,0.0114317156473,0.0118571751223,4472.54060389,1.3524019442193924,0.03699891317314855,-0.032552433975906465,335,10925104,5.189,9.9e-05,0.9967573811698739,4.0526934890444104e-05,0.9999998681537446,9.9e-05,0.9999008681667975
10925104,K00156.03,1,CANDIDATE,1.0,11.776132317,137.93265,2.08,0.13,-0.12,0.035355000000000004,0.00234,-0.001145,0.725234119618,0.0114317156473,0.0118571751223,4472.54060389,2.806160616108729,0.19092267370675134,-0.10180387401681443,336,10925104,11.776,1.3e-05,0.9967573812863785,3.21714741207345e-14,0.9999999999999999,1.3e-05,0.9999869999999998
10713616,K01311.01,1,CANDIDATE,0.9390000000000001,83.5781976,46.45182,6.63,0.88,-2.06,0.023697,0.003251,-0.000729,1.05980636443,0.023963861017900004,0.0234366512305,5926.13727784,2.748548137023571,0.3821616493931097,-0.10413403096948055,1406,10713616,83.578,0.044,0.9967573812809752,0.00010011392066559695,0.9999996742800378,0.044,0.955999688611716
4076098,K01323.01,1,CANDIDATE,1.0,3.990105908,246.02412,7.45,2.18,-0.73,0.074711,0.003166,-0.002293,1.0713226359299999,0.061167237290599995,0.0535273166354,5868.2007198,8.759680908574849,0.6228388732477066,-0.5136454909181658,1452,4076098,3.99,0.00012,0.9967573812863785,1.194242184792723e-24,1.0,0.00012,0.99988
4282872,K01325.01,1,CANDIDATE,1.0,10.035381809,139.00804,4.42,1.13,-0.38,0.048571,0.00075,-0.000314,0.8886055798970001,0.032296649787599996,0.030976085894900002,5665.75421838,4.7235610920357685,0.18653079402566483,-0.16746722706813424,1454,4282872,10.035,9.2e-05,0.9967573812863785,2.4362680780448016e-14,0.9999999999999999,9.2e-05,0.9999079999999999
4274548,K01331.01,1,CANDIDATE,0.9990000000000001,6.80082032,21.30607,1.88,0.23,-0.12,0.025016,0.009148,-0.001442,0.737819960119,0.0171905723128,0.0167523711583,4698.02588863,2.0200016482994245,0.7401840419136285,-0.1251464852753615,1495,4274548,6.801,0.019,0.9967274600138447,0.004198358734340243,0.9999861574772668,0.019,0.9809864204851987
5084942,K00161.01,1,CANDIDATE,1.0,3.105507835,177.66933999999995,2.68,0.17,-0.1,0.030988,5e-05,-0.003153,0.796286654887,0.0138667111916,0.0127015586764,4772.67309206,2.7005140448719174,0.047228781956700765,-0.2781307394652303,369,5084942,3.106,4e-07,0.9967573812863785,4.109287843424087e-18,1.0,4e-07,0.9999996
4455231,K01332.01,1,CANDIDATE,1.0,19.30581662,30.262682,4.0,0.62,-0.93,0.024067,0.0008230000000000001,-0.00035,1.0379570410299999,0.0395690073703,0.038040250334400005,5947.45332324,2.73391364719206,0.1400091551250593,-0.10779568191086279,1496,4455231,19.306,0.0026,0.9967572500838747,0.0007843744228289535,0.9999974461918991,0.0026,0.9973974528318001
4455231,K01332.02,3,CANDIDATE,0.9990000000000001,6.09747233,13.949024,2.22,0.34,-0.52,0.013336,0.000669,-0.000588,1.0379570410299999,0.0395690073703,0.038040250334400005,5947.45332324,1.514915544062547,0.0954494351184528,-0.08685623975842799,1497,4455231,6.097,0.00037,0.9943385943713373,0.02056348709088048,0.9998804607715435,0.00037,0.999510505001058
4455231,K01332.03,2,CANDIDATE,0.991,56.637918000000006,17.116478,3.68,0.57,-0.85,0.022163,0.000785,-0.001002,1.0379570410299999,0.0395690073703,0.038040250334400005,5947.45332324,2.517626964836399,0.13100906633099274,-0.14652391530762113,1498,4455231,56.638,0.014,0.9964977289998781,0.03310478938222075,0.9998796669693064,0.014,0.9858813516317361
4285107,K01333.01,1,FALSE POSITIVE,0.0,2.243016513,40.967316,1.37,0.26,-0.12,0.017126,0.01432,-0.002055,0.926487890581,0.022553321536699998,0.0212311009777,5542.83185564,1.7365174134662968,1.4526138713928178,-0.21213567684195986,1499,4285107,2.243,1.0,0.9967573810385015,4.961636777546481e-05,0.9999998385816238,1.0,0.0
4243911,K01337.01,1,CANDIDATE,1.0,1.922799706,24.998684,1.28,0.11,-0.05,0.014398,0.0006519999999999999,-0.000412,0.8123719696230001,0.0169070103815,0.0163232652579,5213.51115829,1.2800901470995234,0.06379656767356708,-0.044758611108315846,1540,4243911,1.923,5.3e-05,0.9967539657493946,0.0016626901929981085,0.9999945762562948,5.3e-05,0.9999415765437533
4466677,K01338.01,1,CANDIDATE,1.0,3.222975318,26.349789,1.47,0.4,-0.21,0.014062,0.000409,-0.000413,0.964979089061,0.024728965708499997,0.0235087035948,5941.88828089,1.4850752203430078,0.0575680516595418,-0.056668690142661536,1541,4466677,3.223,0.00015,0.996755869538011,0.001273122621952023,0.999995851099623,0.00015,0.9998458517219581
4466677,K01338.02,2,CANDIDATE,0.9990000000000001,42.0370662,12.082628,1.66,0.45,-0.24,0.015824,0.003748,-0.00108,0.964979089061,0.024728965708499997,0.0235087035948,5941.88828089,1.671158461577852,0.39813293786081905,-0.12110615856581876,1542,4466677,42.037,0.0018,0.9910076248684153,0.06860935476379397,0.9993315808507336,0.0018,0.9975327840052023
